Date	Last Price
1/20/17 14:25	2266.33
1/20/17 14:24	2265.37
1/20/17 14:23	2265.55
1/20/17 14:22	2265.53
1/20/17 14:21	2265.8
1/20/17 14:20	2267.4
1/20/17 14:19	2268.09
1/20/17 14:18	2268.25
1/20/17 14:17	2268.4
1/20/17 14:16	2268.42
1/20/17 14:15	2267.93
1/20/17 14:14	2268.22
1/20/17 14:13	2268.43
1/20/17 14:12	2269.04
1/20/17 14:11	2268.96
1/20/17 14:10	2268.57
1/20/17 14:09	2268.86
1/20/17 14:08	2268.79
1/20/17 14:07	2268.63
1/20/17 14:06	2268.89
1/20/17 14:05	2268.8
1/20/17 14:04	2268.61
1/20/17 14:03	2268.45
1/20/17 14:02	2268.29
1/20/17 14:01	2268.12
1/20/17 14:00	2268.52
1/20/17 13:59	2268.36
1/20/17 13:58	2268.36
1/20/17 13:57	2268.66
1/20/17 13:56	2268.37
1/20/17 13:55	2268.38
1/20/17 13:54	2268.09
1/20/17 13:53	2267.76
1/20/17 13:52	2267.77
1/20/17 13:51	2268.46
1/20/17 13:50	2268.43
1/20/17 13:49	2268.14
1/20/17 13:48	2268.63
1/20/17 13:47	2269.32
1/20/17 13:46	2269.61
1/20/17 13:45	2270
1/20/17 13:44	2269.63
1/20/17 13:43	2269.82
1/20/17 13:42	2269.63
1/20/17 13:41	2269.47
1/20/17 13:40	2269.35
1/20/17 13:39	2269.29
1/20/17 13:38	2269.54
1/20/17 13:37	2269.23
1/20/17 13:36	2269.52
1/20/17 13:35	2269.5
1/20/17 13:34	2269.68
1/20/17 13:33	2269.6
1/20/17 13:32	2269.98
1/20/17 13:31	2270.19
1/20/17 13:30	2270.49
1/20/17 13:29	2270.33
1/20/17 13:28	2270.1
1/20/17 13:27	2270.07
1/20/17 13:26	2270.17
1/20/17 13:25	2270.04
1/20/17 13:24	2270.32
1/20/17 13:23	2270.31
1/20/17 13:22	2270.48
1/20/17 13:21	2270.06
1/20/17 13:20	2270.21
1/20/17 13:19	2270.19
1/20/17 13:18	2269.79
1/20/17 13:17	2270.45
1/20/17 13:16	2269.56
1/20/17 13:15	2269.54
1/20/17 13:14	2269.29
1/20/17 13:13	2269.24
1/20/17 13:12	2268.94
1/20/17 13:11	2269.45
1/20/17 13:10	2269.71
1/20/17 13:09	2269.29
1/20/17 13:08	2268.72
1/20/17 13:07	2268.17
1/20/17 13:06	2267.7
1/20/17 13:05	2267.99
1/20/17 13:04	2267.44
1/20/17 13:03	2266.66
1/20/17 13:02	2267.09
1/20/17 13:01	2266.89
1/20/17 13:00	2267.21
1/20/17 12:59	2267.51
1/20/17 12:58	2266.64
1/20/17 12:57	2266.16
1/20/17 12:56	2265.27
1/20/17 12:55	2266.26
1/20/17 12:54	2266.51
1/20/17 12:53	2267.01
1/20/17 12:52	2266.75
1/20/17 12:51	2268.34
1/20/17 12:50	2268.4
1/20/17 12:49	2267.76
1/20/17 12:48	2268.87
1/20/17 12:47	2267.85
1/20/17 12:46	2268.38
1/20/17 12:45	2268.79
1/20/17 12:44	2268.83
1/20/17 12:43	2268.85
1/20/17 12:42	2267.96
1/20/17 12:41	2267.66
1/20/17 12:40	2267
1/20/17 12:39	2266.7
1/20/17 12:38	2266.12
1/20/17 12:37	2265.39
1/20/17 12:36	2266.59
1/20/17 12:35	2266.08
1/20/17 12:34	2267.63
1/20/17 12:33	2266.12
1/20/17 12:32	2265.47
1/20/17 12:31	2265.46
1/20/17 12:30	2268.04
1/20/17 12:29	2268.62
1/20/17 12:28	2267.66
1/20/17 12:27	2270.01
1/20/17 12:26	2269.35
1/20/17 12:25	2270.02
1/20/17 12:24	2270.22
1/20/17 12:23	2270.49
1/20/17 12:22	2272.38
1/20/17 12:21	2272.09
1/20/17 12:20	2271
1/20/17 12:19	2271.63
1/20/17 12:18	2271.81
1/20/17 12:17	2269.18
1/20/17 12:16	2267.86
1/20/17 12:15	2268.41
1/20/17 12:14	2268.41
1/20/17 12:13	2269.3
1/20/17 12:12	2270.48
1/20/17 12:11	2269.94
1/20/17 12:10	2270.47
1/20/17 12:09	2271.35
1/20/17 12:08	2270.46
1/20/17 12:07	2269.02
1/20/17 12:06	2269.18
1/20/17 12:05	2269.39
1/20/17 12:04	2272.93
1/20/17 12:03	2273.95
1/20/17 12:02	2274.21
1/20/17 12:01	2273.78
1/20/17 12:00	2273.91
1/20/17 11:59	2273.8
1/20/17 11:58	2273.88
1/20/17 11:57	2273.59
1/20/17 11:56	2273.64
1/20/17 11:55	2273.35
1/20/17 11:54	2273.82
1/20/17 11:53	2273.84
1/20/17 11:52	2273.77
1/20/17 11:51	2273.56
1/20/17 11:50	2273.58
1/20/17 11:49	2273.26
1/20/17 11:48	2273.71
1/20/17 11:47	2273.78
1/20/17 11:46	2273.75
1/20/17 11:45	2273.96
1/20/17 11:44	2273.92
1/20/17 11:43	2273.66
1/20/17 11:42	2273.44
1/20/17 11:41	2273.44
1/20/17 11:40	2273.55
1/20/17 11:39	2273.44
1/20/17 11:38	2273.16
1/20/17 11:37	2273.22
1/20/17 11:36	2273
1/20/17 11:35	2273.03
1/20/17 11:34	2273.46
1/20/17 11:33	2273.17
1/20/17 11:32	2273.21
1/20/17 11:31	2272.82
1/20/17 11:30	2272.66
1/20/17 11:29	2272.5
1/20/17 11:28	2273.15
1/20/17 11:27	2273.43
1/20/17 11:26	2273.45
1/20/17 11:25	2273.66
1/20/17 11:24	2273.86
1/20/17 11:23	2274.16
1/20/17 11:22	2274.83
1/20/17 11:21	2274.78
1/20/17 11:20	2274.55
1/20/17 11:19	2274.31
1/20/17 11:18	2274.5
1/20/17 11:17	2274.15
1/20/17 11:16	2274.72
1/20/17 11:15	2274.44
1/20/17 11:14	2274.43
1/20/17 11:13	2273.92
1/20/17 11:12	2274.14
1/20/17 11:11	2274.48
1/20/17 11:10	2274.66
1/20/17 11:09	2274.71
1/20/17 11:08	2274.23
1/20/17 11:07	2274.54
1/20/17 11:06	2274.17
1/20/17 11:05	2274.06
1/20/17 11:04	2274.48
1/20/17 11:03	2274.1
1/20/17 11:02	2274.19
1/20/17 11:01	2274.36
1/20/17 11:00	2274.28
1/20/17 10:59	2273.78
1/20/17 10:58	2273.96
1/20/17 10:57	2273.75
1/20/17 10:56	2273.78
1/20/17 10:55	2273.74
1/20/17 10:54	2273.44
1/20/17 10:53	2273.52
1/20/17 10:52	2273.4
1/20/17 10:51	2273.15
1/20/17 10:50	2272.58
1/20/17 10:49	2272.8
1/20/17 10:48	2272.69
1/20/17 10:47	2273.1
1/20/17 10:46	2272.7
1/20/17 10:45	2273.14
1/20/17 10:44	2272.94
1/20/17 10:43	2273.47
1/20/17 10:42	2273.46
1/20/17 10:41	2273.65
1/20/17 10:40	2273.66
1/20/17 10:39	2273.52
1/20/17 10:38	2273.64
1/20/17 10:37	2273.82
1/20/17 10:36	2273.5
1/20/17 10:35	2273.36
1/20/17 10:34	2273.02
1/20/17 10:33	2273.12
1/20/17 10:32	2273.3
1/20/17 10:31	2272.86
1/20/17 10:30	2273.46
1/20/17 10:29	2272.92
1/20/17 10:28	2272.53
1/20/17 10:27	2272.89
1/20/17 10:26	2273.35
1/20/17 10:25	2273.08
1/20/17 10:24	2272.85
1/20/17 10:23	2272.9
1/20/17 10:22	2273.83
1/20/17 10:21	2274.71
1/20/17 10:20	2274.39
1/20/17 10:19	2274.63
1/20/17 10:18	2274.39
1/20/17 10:17	2274.11
1/20/17 10:16	2274.4
1/20/17 10:15	2274.5
1/20/17 10:14	2274.3
1/20/17 10:13	2275.47
1/20/17 10:12	2275.14
1/20/17 10:11	2275.06
1/20/17 10:10	2274.83
1/20/17 10:09	2274.54
1/20/17 10:08	2274.39
1/20/17 10:07	2274.71
1/20/17 10:06	2274.85
1/20/17 10:05	2274.69
1/20/17 10:04	2274.39
1/20/17 10:03	2274.91
1/20/17 10:02	2274.67
1/20/17 10:01	2274.37
1/20/17 10:00	2274.6
1/20/17 9:59	2275.13
1/20/17 9:58	2275.33
1/20/17 9:57	2275.22
1/20/17 9:56	2275.81
1/20/17 9:55	2275.09
1/20/17 9:54	2274.69
1/20/17 9:53	2274.79
1/20/17 9:52	2274.29
1/20/17 9:51	2274.78
1/20/17 9:50	2275.14
1/20/17 9:49	2274.69
1/20/17 9:48	2274.51
1/20/17 9:47	2273.75
1/20/17 9:46	2274.23
1/20/17 9:45	2274.06
1/20/17 9:44	2274.62
1/20/17 9:43	2274.68
1/20/17 9:42	2275.09
1/20/17 9:41	2275.53
1/20/17 9:40	2276.31
1/20/17 9:39	2276.25
1/20/17 9:38	2275.63
1/20/17 9:37	2275.53
1/20/17 9:36	2275.83
1/20/17 9:35	2274.86
1/20/17 9:34	2273.91
1/20/17 9:33	2272.7
1/20/17 9:32	2273.37
1/20/17 9:31	2272.99
1/20/17 9:30	2272.12
